Date,Time,Message Type,Instrument code,Exchange Code,Security Type,Unknown,add modify delete,Root symbol,Expiration day,Expiration month,Expiration year,Strike price,Contract size,Contract name,Original exchange contract cod,Call or put,Source of Static,Exercise Type,Listing market for the exchange,Listed Currency,Country of listing,Exchange name,QS Symbol Suffix,
15/04/2022,00:34:07:495,S,IXN22HJB26000,126,2,1.41E+18,2,IXN,19,f5=8,2022,260,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:34:11:562,S,IXN22HJB29500,126,2,1.41E+18,2,IXN,19,f5=8,2022,295,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:34:15:111,S,IXN22HJB48000,126,2,1.41E+18,2,IXN,19,f5=8,2022,480,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:34:16:056,S,IXN22TJB30000,126,2,1.41E+18,2,IXN,19,f5=8,2022,300,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:34:21:927,S,IXN22TJB21000,126,2,1.41E+18,2,IXN,19,f5=8,2022,210,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:34:22:189,S,IXN22HJB28500,126,2,1.41E+18,2,IXN,19,f5=8,2022,285,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:34:23:683,S,IXN22HJB52000,126,2,1.41E+18,2,IXN,19,f5=8,2022,520,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:34:25:920,S,IXN22HJB30500,126,2,1.41E+18,2,IXN,19,f5=8,2022,305,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:34:26:485,S,IXN22HJB50500,126,2,1.41E+18,2,IXN,19,f5=8,2022,505,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:34:28:872,S,IXN22HJB46500,126,2,1.41E+18,2,IXN,19,f5=8,2022,465,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:34:29:128,S,IXN22TJB31500,126,2,1.41E+18,2,IXN,19,f5=8,2022,315,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:34:32:679,S,IXN22HJB51500,126,2,1.41E+18,2,IXN,19,f5=8,2022,515,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:34:33:700,S,IXN22HJB22000,126,2,1.41E+18,2,IXN,19,f5=8,2022,220,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:34:41:410,S,IXN22TJB29500,126,2,1.41E+18,2,IXN,19,f5=8,2022,295,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:34:42:321,S,IXN22HJB23000,126,2,1.41E+18,2,IXN,19,f5=8,2022,230,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:34:50:929,S,IXN22HJB29000,126,2,1.41E+18,2,IXN,19,f5=8,2022,290,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:34:51:118,S,IXN22TJB25000,126,2,1.41E+18,2,IXN,19,f5=8,2022,250,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:35:00:245,S,IXN22HJB20000,126,2,1.41E+18,2,IXN,19,f5=8,2022,200,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:35:00:987,S,IXN22HJB24500,126,2,1.41E+18,2,IXN,19,f5=8,2022,245,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:35:03:115,S,IXN22HJB31500,126,2,1.41E+18,2,IXN,19,f5=8,2022,315,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:35:06:686,S,IXN22TJB26500,126,2,1.41E+18,2,IXN,19,f5=8,2022,265,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:35:11:506,S,IXN22HJB23500,126,2,1.41E+18,2,IXN,19,f5=8,2022,235,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:35:12:561,S,IXN22TJB31000,126,2,1.41E+18,2,IXN,19,f5=8,2022,310,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:35:13:935,S,IXN22HJB48500,126,2,1.41E+18,2,IXN,19,f5=8,2022,485,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:35:17:968,S,IXN22HJB27500,126,2,1.41E+18,2,IXN,19,f5=8,2022,275,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:35:18:678,S,IXN22TJB55000,126,2,1.41E+18,2,IXN,19,f5=8,2022,550,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:35:20:669,S,IXN22HJB51000,126,2,1.41E+18,2,IXN,19,f5=8,2022,510,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:35:21:376,S,IXN22TJB28000,126,2,1.41E+18,2,IXN,19,f5=8,2022,280,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:35:25:253,S,IXN22HJB55500,126,2,1.41E+18,2,IXN,19,f5=8,2022,555,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:35:27:107,S,IXN22TJB24000,126,2,1.41E+18,2,IXN,19,f5=8,2022,240,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:35:28:502,S,IXN22TJB52000,126,2,1.41E+18,2,IXN,19,f5=8,2022,520,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:35:29:187,S,IXN22TJB50500,126,2,1.41E+18,2,IXN,19,f5=8,2022,505,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:35:29:765,S,IXN22HJB50000,126,2,1.41E+18,2,IXN,19,f5=8,2022,500,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:35:30:583,S,IXN22TJB53000,126,2,1.41E+18,2,IXN,19,f5=8,2022,530,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:35:32:120,S,IXN22HJB26500,126,2,1.41E+18,2,IXN,19,f5=8,2022,265,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:35:40:582,S,IXN22HJB28000,126,2,1.41E+18,2,IXN,19,f5=8,2022,280,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:35:41:610,S,IXN22TJB49000,126,2,1.41E+18,2,IXN,19,f5=8,2022,490,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:35:42:183,S,IXN22TJB28500,126,2,1.41E+18,2,IXN,19,f5=8,2022,285,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:35:44:244,S,IXN22TJB29000,126,2,1.41E+18,2,IXN,19,f5=8,2022,290,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:35:46:812,S,IXN22TJB52500,126,2,1.41E+18,2,IXN,19,f5=8,2022,525,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:35:47:428,S,IXN22HJB53000,126,2,1.41E+18,2,IXN,19,f5=8,2022,530,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:35:48:302,S,IXN22TJB21500,126,2,1.41E+18,2,IXN,19,f5=8,2022,215,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:35:49:929,S,IXN22TJB20500,126,2,1.41E+18,2,IXN,19,f5=8,2022,205,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:35:57:189,S,IXN22TJB30500,126,2,1.41E+18,2,IXN,19,f5=8,2022,305,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:35:57:623,S,IXN22HJB31000,126,2,1.41E+18,2,IXN,19,f5=8,2022,310,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:35:59:826,S,IXN22TJB56500,126,2,1.41E+18,2,IXN,19,f5=8,2022,565,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:36:00:133,S,IXN22HJB22500,126,2,1.41E+18,2,IXN,19,f5=8,2022,225,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:36:00:744,S,IXN22TJB54500,126,2,1.41E+18,2,IXN,19,f5=8,2022,545,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:36:06:943,S,IXN22HJB55000,126,2,1.41E+18,2,IXN,19,f5=8,2022,550,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:36:06:996,S,IXN22HJB54500,126,2,1.41E+18,2,IXN,19,f5=8,2022,545,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:36:08:752,S,IXN22HJB54000,126,2,1.41E+18,2,IXN,19,f5=8,2022,540,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:36:10:425,S,IXN22HJB49500,126,2,1.41E+18,2,IXN,19,f5=8,2022,495,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:36:12:491,S,IXN22TJB25500,126,2,1.41E+18,2,IXN,19,f5=8,2022,255,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:36:13:485,S,IXN22TJB46500,126,2,1.41E+18,2,IXN,19,f5=8,2022,465,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:36:14:994,S,IXN22TJB48500,126,2,1.41E+18,2,IXN,19,f5=8,2022,485,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:36:16:562,S,IXN22HJB56500,126,2,1.41E+18,2,IXN,19,f5=8,2022,565,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:36:19:370,S,IXN22TJB22500,126,2,1.41E+18,2,IXN,19,f5=8,2022,225,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:36:25:445,S,IXN22HJB30000,126,2,1.41E+18,2,IXN,19,f5=8,2022,300,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:36:28:119,S,IXN22TJB23500,126,2,1.41E+18,2,IXN,19,f5=8,2022,235,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:36:30:942,S,IXN22HJB47500,126,2,1.41E+18,2,IXN,19,f5=8,2022,475,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:36:33:185,S,IXN22HJB53500,126,2,1.41E+18,2,IXN,19,f5=8,2022,535,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:36:33:935,S,IXN22TJB51500,126,2,1.41E+18,2,IXN,19,f5=8,2022,515,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:36:47:365,S,IXN22HJB21000,126,2,1.41E+18,2,IXN,19,f5=8,2022,210,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:36:54:435,S,IXN22TJB20000,126,2,1.41E+18,2,IXN,19,f5=8,2022,200,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:36:59:939,S,IXN22TJB49500,126,2,1.41E+18,2,IXN,19,f5=8,2022,495,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:37:17:858,S,IXN22HJB21500,126,2,1.41E+18,2,IXN,19,f5=8,2022,215,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:37:27:565,S,IXN22HJB57000,126,2,1.41E+18,2,IXN,19,f5=8,2022,570,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:37:45:560,S,IXN22HJB24000,126,2,1.41E+18,2,IXN,19,f5=8,2022,240,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:38:02:365,S,IXN22TJB58000,126,2,1.41E+18,2,IXN,19,f5=8,2022,580,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:38:02:877,S,IXN22TJB58500,126,2,1.41E+18,2,IXN,19,f5=8,2022,585,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:38:02:932,S,IXN22HJB58500,126,2,1.41E+18,2,IXN,19,f5=8,2022,585,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:38:05:841,S,IXN22TJB57000,126,2,1.41E+18,2,IXN,19,f5=8,2022,570,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:38:13:211,S,IXN22TJB57500,126,2,1.41E+18,2,IXN,19,f5=8,2022,575,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:38:13:402,S,IXN22HJB57500,126,2,1.41E+18,2,IXN,19,f5=8,2022,575,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:38:13:650,S,IXN22HJB58000,126,2,1.41E+18,2,IXN,19,f5=8,2022,580,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:38:29:921,S,IXN22TJB59500,126,2,1.41E+18,2,IXN,19,f5=8,2022,595,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:38:29:921,S,IXN22TJB59000,126,2,1.41E+18,2,IXN,19,f5=8,2022,590,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:38:58:207,S,IXN22HJB59500,126,2,1.41E+18,2,IXN,19,f5=8,2022,595,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:39:00:000,S,IXN22HJB59000,126,2,1.41E+18,2,IXN,19,f5=8,2022,590,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:49:53:060,S,IXN22CIB35500,126,2,1.41E+18,2,IXN,18,f5=3,2022,355,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:49:53:060,S,IXN22CIB38500,126,2,1.41E+18,2,IXN,18,f5=3,2022,385,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:50:25:002,S,IXN22OIB35500,126,2,1.41E+18,2,IXN,18,f5=3,2022,355,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:50:25:073,S,IXN22OIB38000,126,2,1.41E+18,2,IXN,18,f5=3,2022,380,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:50:25:073,S,IXN22OIB41500,126,2,1.41E+18,2,IXN,18,f5=3,2022,415,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:50:30:639,S,IXN22CIB33000,126,2,1.41E+18,2,IXN,18,f5=3,2022,330,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:50:30:639,S,IXN22CIB34000,126,2,1.41E+18,2,IXN,18,f5=3,2022,340,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:50:30:639,S,IXN22CIB35000,126,2,1.41E+18,2,IXN,18,f5=3,2022,350,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:50:30:691,S,IXN22OIB29000,126,2,1.41E+18,2,IXN,18,f5=3,2022,290,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:50:30:691,S,IXN22OIB37500,126,2,1.41E+18,2,IXN,18,f5=3,2022,375,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:50:59:737,S,IXN24MJB18000,126,2,1.41E+18,2,IXN,19,f5=1,2024,180,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:51:01:006,S,IXN22OIB32000,126,2,1.41E+18,2,IXN,18,f5=3,2022,320,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:51:04:761,S,IXN22CIB29500,126,2,1.41E+18,2,IXN,18,f5=3,2022,295,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:51:04:761,S,IXN22OIB29500,126,2,1.41E+18,2,IXN,18,f5=3,2022,295,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:51:14:377,S,IXN22CIB29000,126,2,1.41E+18,2,IXN,18,f5=3,2022,290,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:51:14:377,S,IXN22OIB32500,126,2,1.41E+18,2,IXN,18,f5=3,2022,325,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:51:14:377,S,IXN22OIB38500,126,2,1.41E+18,2,IXN,18,f5=3,2022,385,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:51:14:377,S,IXN22TJB19500,126,2,1.41E+18,2,IXN,19,f5=8,2022,195,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:51:16:950,S,IXN22CIB30000,126,2,1.41E+18,2,IXN,18,f5=3,2022,300,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:51:16:950,S,IXN22CIB32500,126,2,1.41E+18,2,IXN,18,f5=3,2022,325,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:51:16:950,S,IXN22CIB39500,126,2,1.41E+18,2,IXN,18,f5=3,2022,395,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:51:16:950,S,IXN24AJB19500,126,2,1.41E+18,2,IXN,19,f5=1,2024,195,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:51:35:629,S,IXN22CIB30500,126,2,1.41E+18,2,IXN,18,f5=3,2022,305,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:51:35:629,S,IXN22CIB32000,126,2,1.41E+18,2,IXN,18,f5=3,2022,320,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:51:35:629,S,IXN22CIB37000,126,2,1.41E+18,2,IXN,18,f5=3,2022,370,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:51:35:629,S,IXN22CIB40500,126,2,1.41E+18,2,IXN,18,f5=3,2022,405,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:51:35:629,S,IXN24AJB18000,126,2,1.41E+18,2,IXN,19,f5=1,2024,180,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:51:54:885,S,IXN22CIB33500,126,2,1.41E+18,2,IXN,18,f5=3,2022,335,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:51:54:885,S,IXN22QKB19000,126,2,1.41E+18,2,IXN,20,f5=5,2022,190,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:52:38:380,S,IXN22CIB28500,126,2,1.41E+18,2,IXN,18,f5=3,2022,285,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:52:38:448,S,IXN22CIB37500,126,2,1.41E+18,2,IXN,18,f5=3,2022,375,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:52:38:448,S,IXN22EKB19000,126,2,1.41E+18,2,IXN,20,f5=5,2022,190,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:53:12:324,S,IXN22HJB19500,126,2,1.41E+18,2,IXN,19,f5=8,2022,195,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:53:21:000,S,IXN22CIB40000,126,2,1.41E+18,2,IXN,18,f5=3,2022,400,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:53:21:000,S,IXN22OIB35000,126,2,1.41E+18,2,IXN,18,f5=3,2022,350,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:53:21:000,S,IXN22QKB19500,126,2,1.41E+18,2,IXN,20,f5=5,2022,195,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:53:44:875,S,IXN22CIB36500,126,2,1.41E+18,2,IXN,18,f5=3,2022,365,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:53:44:875,S,IXN22OIB34000,126,2,1.41E+18,2,IXN,18,f5=3,2022,340,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:53:44:875,S,IXN24AJB19000,126,2,1.41E+18,2,IXN,19,f5=1,2024,190,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:53:46:195,S,IXN22CIB39000,126,2,1.41E+18,2,IXN,18,f5=3,2022,390,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:54:37:568,S,IXN22CIB42000,126,2,1.41E+18,2,IXN,18,f5=3,2022,420,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:54:37:568,S,IXN22HJB19000,126,2,1.41E+18,2,IXN,19,f5=8,2022,190,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:54:37:568,S,IXN24AJB18500,126,2,1.41E+18,2,IXN,19,f5=1,2024,185,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:54:56:702,S,IXN22OIB34500,126,2,1.41E+18,2,IXN,18,f5=3,2022,345,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:54:56:702,S,IXN22OIB42500,126,2,1.41E+18,2,IXN,18,f5=3,2022,425,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:54:56:702,S,IXN24MJB19500,126,2,1.41E+18,2,IXN,19,f5=1,2024,195,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:55:51:309,S,IXN22CIB34500,126,2,1.41E+18,2,IXN,18,f5=3,2022,345,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:55:51:309,S,IXN22CIB42500,126,2,1.41E+18,2,IXN,18,f5=3,2022,425,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:55:51:309,S,IXN22HJB18500,126,2,1.41E+18,2,IXN,19,f5=8,2022,185,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:56:01:757,S,IXN22OIB42000,126,2,1.41E+18,2,IXN,18,f5=3,2022,420,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:56:28:949,S,IXN22CIB31500,126,2,1.41E+18,2,IXN,18,f5=3,2022,315,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:56:28:949,S,IXN22CIB41000,126,2,1.41E+18,2,IXN,18,f5=3,2022,410,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:56:28:949,S,IXN22CIB41500,126,2,1.41E+18,2,IXN,18,f5=3,2022,415,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:56:28:949,S,IXN24MJB18500,126,2,1.41E+18,2,IXN,19,f5=1,2024,185,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:56:45:129,S,IXN22TJB19000,126,2,1.41E+18,2,IXN,19,f5=8,2022,190,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:58:28:828,S,IXN22HJB18000,126,2,1.41E+18,2,IXN,19,f5=8,2022,180,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:58:37:527,S,IXN22OIB40000,126,2,1.41E+18,2,IXN,18,f5=3,2022,400,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:58:39:206,S,IXN22OIB33500,126,2,1.41E+18,2,IXN,18,f5=3,2022,335,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:58:46:307,S,IXN22OIB39500,126,2,1.41E+18,2,IXN,18,f5=3,2022,395,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:58:51:077,S,IXN22OIB31500,126,2,1.41E+18,2,IXN,18,f5=3,2022,315,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:59:20:349,S,IXN22OIB36500,126,2,1.41E+18,2,IXN,18,f5=3,2022,365,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:59:24:888,S,IXN22OIB40500,126,2,1.41E+18,2,IXN,18,f5=3,2022,405,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:59:30:946,S,IXN22CIB38000,126,2,1.41E+18,2,IXN,18,f5=3,2022,380,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,00:59:42:937,S,IXN22OIB36000,126,2,1.41E+18,2,IXN,18,f5=3,2022,360,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:59:43:759,S,IXN22OIB41000,126,2,1.41E+18,2,IXN,18,f5=3,2022,410,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:59:49:570,S,IXN22OIB31000,126,2,1.41E+18,2,IXN,18,f5=3,2022,310,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,00:59:53:378,S,IXN22OIB33000,126,2,1.41E+18,2,IXN,18,f5=3,2022,330,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,01:00:18:252,S,IXN22TJB18000,126,2,1.41E+18,2,IXN,19,f5=8,2022,180,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,01:00:23:649,S,IXN24MJB19000,126,2,1.41E+18,2,IXN,19,f5=1,2024,190,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,01:00:24:259,S,IXN22OIB30500,126,2,1.41E+18,2,IXN,18,f5=3,2022,305,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,01:00:25:261,S,IXN22CIB31000,126,2,1.41E+18,2,IXN,18,f5=3,2022,310,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,01:00:27:224,S,IXN22TJB18500,126,2,1.41E+18,2,IXN,19,f5=8,2022,185,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,01:00:34:191,S,IXN22EKB19500,126,2,1.41E+18,2,IXN,20,f5=5,2022,195,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,01:00:43:297,S,IXN22CIB36000,126,2,1.41E+18,2,IXN,18,f5=3,2022,360,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,01:01:07:761,S,IXN22OIB28500,126,2,1.41E+18,2,IXN,18,f5=3,2022,285,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,01:01:32:388,S,IXN22OIB39000,126,2,1.41E+18,2,IXN,18,f5=3,2022,390,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
